Ns,Np,UA_w_per_k,peak_current_a,peak_temp_k,RTE_percent,energy_out_wh,energy_in_wh,viol_temp,viol_soc
24,4,8.0,60.0,298.1831367258975,99.49772850826551,24.218140465823506,24.340395332554397,0,0
24,4,8.0,80.0,298.20891277642914,99.2991259947265,32.42386575027633,32.652720178018754,0,1
24,4,8.0,100.0,298.2420573238687,99.06570694059147,40.70991118455473,41.093848155717474,0,1
24,4,12.0,40.0,298.1618388998229,99.67554082304778,16.08286201564873,16.135214198837755,0,0
24,4,12.0,60.0,298.1766383803312,99.497729372127,24.21814057122185,24.340395227156055,0,0
24,4,12.0,80.0,298.19735925053067,99.29912802797595,32.42386608339934,32.65271984489575,0,1
24,4,12.0,100.0,298.2240031081992,99.06571088048744,40.70991199788157,41.093847342390625,0,1
32,1,4.0,40.0,298.2517207574468,99.44949496400591,22.02893382869119,22.15087551391206,0,1
32,1,4.0,60.0,298.37892343163224,129.91332650998095,33.29366809432565,25.627600330723403,0,1
32,1,4.0,80.0,298.5571037825776,200.02022228088347,44.44288726498966,22.219197018279285,0,1
32,1,4.0,100.0,298.78635852840193,318.19549011247597,55.61503900519041,17.478261236679238,0,1
32,1,6.0,40.0,298.23890633505005,99.44949884153712,22.028934259305842,22.150875083248792,0,1
32,1,6.0,60.0,298.35008144496555,129.91334135116057,33.29367027462765,25.62759908132424,0,1
32,1,6.0,80.0,298.5058053941889,200.02026751452397,44.442894157216095,22.219195439276668,0,1
32,1,6.0,100.0,298.7061570649973,318.1955954896798,55.61505583629607,17.478260737930253,0,1
32,1,8.0,40.0,298.22855345856175,99.44950216109046,22.028934627956094,22.1508747145593,0,1
32,1,8.0,60.0,298.326780050261,129.9133541835172,33.29367214118653,25.62759798669772,0,1
32,1,8.0,80.0,298.46436221031485,200.02030689940224,44.44290005764549,22.219194014134526,0,1
32,1,8.0,100.0,298.64136493901583,318.1956864911707,55.615070245350864,17.47826026764636,0,1
32,1,12.0,40.0,298.21314783125916,99.44950749391903,22.02893522019128,22.15087412226578,0,1
32,1,12.0,60.0,298.29210696794615,129.91337507789302,33.29367513979507,25.62759617309069,0,1
32,1,12.0,80.0,298.4026952276621,200.02037169195125,44.44290953657862,22.21919155566042,0,1
32,1,12.0,100.0,298.54495812259756,318.19583463373306,55.61509339308371,17.478259404967005,0,1
32,2,4.0,40.0,298.20085578176247,99.29912835645246,21.615910758144125,21.768479860719264,0,1
32,2,4.0,60.0,298.26443843812524,98.89711884752357,32.727318741761536,33.09228734177734,0,1
32,2,4.0,80.0,298.35347829763185,99.44945478535764,44.057858733272845,44.30175995269475,0,1
32,2,4.0,100.0,298.46799951475015,106.19303248195881,55.34013680735943,52.112775682115675,0,1
32,2,6.0,40.0,298.19444941800856,99.29912934200773,21.615910865791562,21.76847975307183,0,1
32,2,6.0,60.0,298.2500217361947,98.89712212320637,32.72731928676609,33.0922867967728,0,1
32,2,6.0,80.0,298.32784267174287,99.44946254131483,44.05786045593077,44.30175822984219,0,1
32,2,6.0,100.0,298.42793192559725,106.19304810488377,55.340141013614726,52.11277197633209,0,1
32,2,8.0,40.0,298.1892736393827,99.29913018574452,21.61591095794885,21.768479660914544,0,1
32,2,8.0,60.0,298.2383743790767,98.89712492752604,32.72731975334574,33.09228633019315,0,1
32,2,8.0,80.0,298.30713164066276,99.44946918117927,44.05786193070054,44.301756754915345,0,1
32,2,8.0,100.0,298.39556165872284,106.19306152074834,55.340144614590436,52.11276878365344,0,1
32,2,12.0,40.0,298.1815717518023,99.29913154120644,21.615911105999395,21.768479512863998,0,1
32,2,12.0,60.0,298.221042527401,98.8971294326531,32.72732050290384,33.09228558063504,0,1
32,2,12.0,80.0,298.2763129759134,99.4494798480227,44.05786429990544,44.301754385476976,0,1
32,2,12.0,100.0,298.34739446549384,106.1930831584916,55.34015039950768,52.11276361278006,0,1
32,3,4.0,40.0,298.18390283304717,99.55879484643616,21.49892955000213,21.594204292210467,0,0
32,3,4.0,60.0,298.2262871202546,99.29912325070956,32.423865300702744,32.6527206275923,0,1
32,3,4.0,80.0,298.28563584984215,98.99696146917998,43.492147909242455,43.932810930548165,0,1
32,3,4.0,100.0,298.3619597534199,98.91962515899786,54.71160182638524,55.30914794556174,0,1
32,3,6.0,40.0,298.1796321121814,99.55879528856255,21.498929597844516,21.594204244368093,0,0
32,3,6.0,60.0,298.2166769390637,99.29912472908514,32.423865542916474,32.65272038537857,0,1
32,3,6.0,80.0,298.26854844655287,98.99696493687176,43.492148674809144,43.932810164981476,0,1
32,3,6.0,100.0,298.3352553877203,98.9196318816625,54.71160369560674,55.30914607634024,0,1
32,3,8.0,40.0,298.17618173966457,99.55879566706837,21.498929638802526,21.594204203410076,0,0
32,3,8.0,60.0,298.20891277642914,99.29912599472648,32.423865750276306,32.65272017801874,0,1
32,3,8.0,80.0,298.25474343843854,98.99696790556993,43.49214933021236,43.93280950957825,0,1
32,3,8.0,100.0,298.3136809387703,98.91963763694444,54.7116052958496,55.30914447609738,0,1
32,3,12.0,40.0,298.17104735371896,99.55879627513771,21.49892970460155,21.594204137611058,0,0
32,3,12.0,60.0,298.19735925053067,99.29912802797595,32.42386608339932,32.65271984489573,0,1
32,3,12.0,80.0,298.23420095549216,98.9969726747675,43.492150383114044,43.93280845667656,0,1
32,3,12.0,100.0,298.2815775196495,98.91964688275371,54.711607866625336,55.30914190532165,0,1
32,4,4.0,40.0,298.1754267417503,99.67553957075825,21.443815885939685,21.513619066708962,0,0
32,4,4.0,60.0,298.20721340089335,99.49772517312803,32.29085341187835,32.45386098595885,0,0
32,4,4.0,80.0,298.2517207574468,99.29911814475444,43.23181928553937,43.53696195218741,0,1
32,4,4.0,100.0,298.30895484689717,99.06569172908334,54.27987739251771,54.791801727845225,0,1
32,4,6.0,40.0,298.1722237717106,99.67553982052958,21.44381591285077,21.51361903979788,0,0
32,4,6.0,60.0,298.20000612250743,99.4977260106254,32.29085354812062,32.45386084971658,0,0
32,4,6.0,80.0,298.23890633505005,99.29912011597885,43.23181971615402,43.536961521572756,0,1
32,4,6.0,100.0,298.28892933212444,99.06569554885995,54.27987844389144,54.791800676471496,0,1
32,4,8.0,40.0,298.16963604728505,99.67554003435956,21.443815935889425,21.51361901675922,0,0
32,4,8.0,60.0,298.1941832788002,99.49772672760932,32.290853664758025,32.453860733079175,0,0
32,4,8.0,80.0,298.22855345856175,99.29912180354884,43.23182008480427,43.536961152922515,0,1
32,4,8.0,100.0,298.2727506432805,99.06569881897778,54.2798793439744,54.79179977638853,0,1
32,4,12.0,40.0,298.1657853349879,99.67554037787744,21.443815972901035,21.513618979747612,0,0
32,4,12.0,60.0,298.185518525052,99.49772787944273,32.290853852135804,32.453860545701396,0,0
32,4,12.0,80.0,298.21314783125916,99.29912451462356,43.23182067703946,43.53696056068733,0,1
32,4,12.0,100.0,298.2486760944111,99.06570407240082,54.279880789951775,54.79179833041116,0,1
40,1,4.0,40.0,298.27715669356087,99.44948491996945,27.536165891558912,27.68859578681403,0,1
40,1,4.0,60.0,298.43618339292306,129.91328548661068,41.6170780575852,32.03450509445734,0,1
40,1,4.0,80.0,298.65897175553386,200.02008614828472,55.55358675982019,27.77400401609446,0,1
40,1,4.0,100.0,298.9456729818253,318.19518404064263,69.51874423787784,21.847830427564958,0,1
40,1,6.0,40.0,298.26113760613816,99.44948976702324,27.536166564413765,27.688595113883196,0,1
40,1,6.0,60.0,298.40012554397435,129.91330403920824,41.61708146452881,32.03450314216367,0,1
40,1,6.0,80.0,298.5948318020181,200.02014269597126,55.55359753017008,27.77400154873953,0,1
40,1,6.0,100.0,298.8453796951905,318.19531578417383,69.51877054123486,21.84782964824919,0,1
40,1,8.0,40.0,298.2481956859148,99.4494939165833,27.536167140446256,27.688594537789374,0,1
40,1,8.0,60.0,298.3709946242676,129.913320080613,41.617084381214816,32.03450143171681,0,1
40,1,8.0,80.0,298.54301461529093,200.02019193190966,55.553606750646125,27.77399932180724,0,1
40,1,8.0,100.0,298.76435727037574,318.19542955472974,69.51879305940889,21.84782891341047,0,1
40,1,12.0,40.0,298.22893749407467,99.44950058280438,27.536168065839536,27.688593612304942,0,1
40,1,12.0,60.0,298.3276474081251,129.91334620010338,41.61708906683452,32.03449859780565,0,1
40,1,12.0,80.0,298.46591234588874,200.0202729303366,55.55362156313057,27.773995480187594,0,1
40,1,12.0,100.0,298.64380345110817,318.1956147622966,69.51882923404294,21.84782756543517,0,1
40,2,4.0,40.0,298.21357116368335,99.29912580360754,27.019888099136523,27.210600174442714,0,1
40,2,4.0,60.0,298.29305532115063,98.89711036227257,40.90914666249325,41.36536094193035,0,1
40,2,4.0,80.0,298.40437086565396,99.44943469353112,55.072317838326285,55.37720551960923,0,1
40,2,4.0,100.0,298.54755554833446,106.19299153916933,69.17515738751959,65.14098189050857,0,1
40,2,6.0,40.0,298.2055629441807,99.2991270355694,27.01988826733807,27.210600006241165,0,1
40,2,6.0,60.0,298.27503310284516,98.89711445700897,40.90914751409056,41.36536009033303,0,1
40,2,6.0,80.0,298.3723220941528,99.44944438903681,55.072320530135016,55.37720282749626,0,1
40,2,6.0,100.0,298.49746070849386,106.19301106951178,69.17516396038764,65.14097609974256,0,1
40,2,8.0,40.0,298.19909301477884,99.29912809025545,27.01988841133589,27.210599862243345,0,1
40,2,8.0,60.0,298.2604728627535,98.8971179625211,40.90914824314473,41.36535936127887,0,1
40,2,8.0,80.0,298.34643000576136,99.44945268934094,55.07232283459462,55.37720052279112,0,1
40,2,8.0,100.0,298.4569898163872,106.19302784077745,69.17516958741523,65.14097111077231,0,1
40,2,12.0,40.0,298.18946536592193,99.29912978460642,27.019888642668093,27.210599630911144,0,1
40,2,12.0,60.0,298.2388065828699,98.8971235941062,40.909149414366,41.3653581900576,0,1
40,2,12.0,80.0,298.30790204250206,99.44946602363679,55.07232653668367,55.377196820337154,0,1
40,2,12.0,100.0,298.39676951142013,106.19305489021778,69.17517862713581,65.14096303063228,0,1
40,3,4.0,40.0,298.1923791797148,99.5587937012272,26.87366178259922,26.99275552016654,0,0
40,3,4.0,60.0,298.2453621326331,99.2991194212631,40.529830841618534,40.81590156875027,0,1
40,3,4.0,80.0,298.31955502973017,98.99695248641966,54.365182407633746,54.9160161421045,0,1
40,3,4.0,100.0,298.41497464204116,98.919607743574,68.38949623008243,69.13644098485129,0,1
40,3,6.0,40.0,298.1870406609446,99.55879425389054,26.873661857353664,26.992755445412097,0,0
40,3,6.0,60.0,298.2333488102694,99.2991212692726,40.529831220085704,40.81590119028311,0,1
40,3,6.0,80.0,298.29819389198155,98.99695682120118,54.36518360387783,54.916014945860425,0,1
40,3,6.0,100.0,298.38158958502527,98.91961614740983,68.38949915091703,69.13643806401667,0,1
40,3,8.0,40.0,298.18272760369575,99.55879472702732,26.873661921351168,26.992755381414586,0,0
40,3,8.0,60.0,298.2236431431696,99.29912285135825,40.5298315440924,40.81590086627641,0,1
40,3,8.0,80.0,298.2809361656975,98.9969605322152,54.36518462798443,54.91601392175382,0,1
40,3,8.0,100.0,298.3546179435077,98.91962334194004,68.38950165144557,69.13643556348816,0,1
40,3,12.0,40.0,298.1763094926562,99.55879548712102,26.873662024163092,26.99275527860267,0,0
40,3,12.0,60.0,298.2092005846348,99.29912539297307,40.52983206460797,40.81590034576083,0,1
40,3,12.0,80.0,298.2552560036411,98.99696649393333,54.36518627320447,54.91601227653379,0,1
40,3,12.0,100.0,298.3144836430818,98.91963489987127,68.38950566851592,69.13643154641781,0,1
40,4,4.0,40.0,298.18178378628267,99.6755389237971,26.804769770292776,26.892023920518028,0,0
40,4,4.0,60.0,298.2215185691964,99.49772300378196,40.363566323717244,40.56732667357926,0,0
40,4,4.0,80.0,298.27715669356087,99.29911303858711,54.039772712619126,54.42120383453935,0,1
40,4,4.0,100.0,298.3487075910466,99.06568183411505,67.84984333622344,68.48975556423024,0,1
40,4,6.0,40.0,298.17778000753697,99.67553923601346,26.804769812341643,26.892023878469164,0,0
40,4,6.0,60.0,298.2125091360544,99.49772405067063,40.363566536599244,40.56732646069725,0,0
40,4,6.0,80.0,298.26113760613816,99.29911550268876,54.039773385473985,54.42120316168449,0,1
40,4,6.0,100.0,298.32367311059653,99.06568660905116,67.84984497906913,68.48975392138453,0,1
40,4,8.0,40.0,298.1745453004766,99.67553950330291,26.804769848339813,26.892023842470994,0,0
40,4,8.0,60.0,298.2052303205456,99.49772494691499,40.363566718848126,40.56732627844838,0,0
40,4,8.0,80.0,298.2481956859148,99.29911761221153,54.03977396150648,54.421202585652,0,1
40,4,8.0,100.0,298.3034477359539,99.06569069688081,67.84984638551163,68.48975251494204,0,1
40,4,12.0,40.0,298.1697318377668,99.67553993270322,26.80476990617085,26.89202378463996,0,0
40,4,12.0,60.0,298.1943990121038,99.49772638672927,40.363567011630494,40.56732598566602,0,0
40,4,12.0,80.0,298.22893749407467,99.29912100114927,54.03977488689976,54.42120166025872,0,1
40,4,12.0,100.0,298.27335172291475,99.06569726394515,67.84984864494969,68.48975025550399,0,1
48,1,4.0,40.0,298.30259492881686,99.4494748755159,33.043397396634965,33.22631661755524,0,1
48,1,4.0,60.0,298.4934550005829,129.91324445969585,49.94048519592273,38.44141173105427,0,1
48,1,4.0,80.0,298.7608765676151,200.01994999688623,66.66427732162543,33.32881411212393,0,1
48,1,4.0,100.0,299.1050774714509,318.1948779010214,83.42242764610609,26.217401171383944,0,1
48,1,6.0,40.0,298.28337075250136,99.44948069214826,33.04339836557399,33.22631564850679,0,1
48,1,6.0,60.0,298.45017914201827,129.91326672416065,49.940490102240844,38.441408919596626,0,1
48,1,6.0,80.0,298.68388825564136,200.02001786087357,66.66429283272376,33.32881055889763,0,1
48,1,6.0,100.0,298.9846757552645,318.1950360196939,83.42246552978746,26.217400049139744,0,1
48,1,8.0,40.0,298.26783945862553,99.44948567176236,33.04339919508451,33.226314818907944,0,1
48,1,8.0,60.0,298.4152170259502,129.9132859749972,49.94049430253907,38.44140645641932,0,1
48,1,8.0,80.0,298.6216917786544,200.02007694980878,66.66430611172876,33.32880735190243,0,1
48,1,8.0,100.0,298.88741010691945,318.19517256679495,83.42249796175626,26.217398990943007,0,1
48,1,12.0,40.0,298.24472823906376,99.44949367145013,33.043400527687986,33.22631348617319,0,1
48,1,12.0,60.0,298.36319332956015,129.91331732021047,49.940501050254625,38.441402375370984,0,1
48,1,12.0,80.0,298.52914679977476,200.0201741572107,66.66432744408472,33.32880181960459,0,1
48,1,12.0,100.0,298.742691141273,318.1953948511176,83.42255006230494,26.217397049802692,0,1
48,2,4.0,40.0,298.2262871202546,99.29912325070957,32.423865300702765,32.65272062759232,0,1
48,2,4.0,60.0,298.32167511420164,98.89710187662506,49.09097387724236,49.63843524806597,0,1
48,2,4.0,80.0,298.45527263464515,99.44941460003606,66.0867747115167,66.45265331857743,0,1
48,2,4.0,100.0,298.62713405731984,106.19295059124663,83.01017251688222,78.16919301583533,0,1
48,2,6.0,40.0,298.2166769390637,99.29912472908515,32.423865542916495,32.652720385378586,0,1
48,2,6.0,60.0,298.300046843026,98.89710679046824,49.0909751035824,49.638434021725914,0,1
48,2,6.0,80.0,298.4168090211102,99.44942623531404,66.08677858794553,66.45264944171032,0,1
48,2,6.0,100.0,298.56700782251505,106.19297402968115,83.0101819826678,78.16918467644224,0,1
48,2,8.0,40.0,298.20891277642914,99.2991259947265,32.42386575027633,32.652720178018754,0,1
48,2,8.0,60.0,298.2825733023807,98.89711099721792,49.09097615345419,49.63843297185413,0,1
48,2,8.0,80.0,298.3857345550103,99.4494361962474,66.08678190655726,66.4526461227449,0,1
48,2,8.0,100.0,298.518433079553,106.19299415692211,83.01019008631201,78.1691774917348,0,1
48,2,12.0,40.0,298.19735925053067,99.29912802797595,32.42386608339934,32.65271984489575,0,1
48,2,12.0,60.0,298.2565720080354,98.8971177553315,49.090977840065705,49.63843128524262,0,1
48,2,12.0,80.0,298.33949543952593,99.44945219829225,66.08678723786268,66.4526407909138,0,1
48,2,12.0,100.0,298.4461551344762,106.19302661896421,83.01020310464357,78.16916585539657,0,1
48,3,4.0,40.0,298.20085578176247,99.55879255600236,32.248393953232345,32.39130681008656,0,0
48,3,4.0,60.0,298.26443843812524,99.29911559169732,48.635796068801,48.97908282364156,0,1
48,3,4.0,80.0,298.35347829763185,98.99694350316173,65.23821591429227,65.89922234539364,0,1
48,3,4.0,100.0,298.46799951475015,98.91959032664339,82.06738821199028,82.9637364459302,0,1
48,3,6.0,40.0,298.19444941800856,99.55879321920477,32.24839406087978,32.391306702439124,0,0
48,3,6.0,60.0,298.2500217361947,99.29911780935674,48.635796613805546,48.97908227863702,0,1
48,3,6.0,80.0,298.32784267174287,98.99694870509977,65.2382176369502,65.89922062273571,0,1
48,3,6.0,100.0,298.42793192559725,98.91960041185246,82.0673924182456,82.96373223967488,0,1
48,3,8.0,40.0,298.1892736393827,99.55879378697429,32.24839415303707,32.39130661028184,0,0
48,3,8.0,60.0,298.2383743790767,99.29911970790015,48.635797080385196,48.97908181205737,0,1
48,3,8.0,80.0,298.30713164066276,98.99695315848611,65.23821911171996,65.89921914796595,0,1
48,3,8.0,100.0,298.39556165872284,98.91960904580199,82.06739601922129,82.96372863869918,0,1
48,3,12.0,40.0,298.1815717518023,99.55879469909522,32.248394301087615,32.39130646223129,0,0
48,3,12.0,60.0,298.221042527401,99.29912275790164,48.6357978299433,48.97908106249927,0,1
48,3,12.0,80.0,298.2763129759134,98.99696031281324,65.23822148092485,65.89921677876106,0,1
48,3,12.0,100.0,298.34739446549384,98.91962291612309,82.06740180413853,82.96372285378195,0,1
48,4,4.0,40.0,298.188140974459,99.67553827682923,32.165723619792054,32.27042880918092,0,0
48,4,4.0,60.0,298.23582446481066,99.49772083438513,48.43627905909146,48.680792537664345,0,0
48,4,4.0,80.0,298.30259492881686,99.29910793220755,64.84772558190723,65.30544627468294,0,1
48,4,4.0,100.0,298.3884659498448,99.06567193850432,81.41980791789403,82.18771076265037,0,1
48,4,6.0,40.0,298.18333636052563,99.67553865149155,32.16572368034285,32.27042874863012,0,0
48,4,6.0,60.0,298.22501274283104,99.497722090672,48.43627936564654,48.680792231109265,0,0
48,4,6.0,80.0,298.28337075250136,99.29911088921493,64.84772655084626,65.30544530574392,0,1
48,4,6.0,100.0,298.3584214685614,99.06567766868612,81.41981028369877,82.18770839684564,0,1
48,4,8.0,40.0,298.17945465022325,99.67553897224117,32.16572373218059,32.27042869679238,0,0
48,4,8.0,60.0,298.21627785115714,99.4977231661825,48.436279628089146,48.680791968666654,0,0
48,4,8.0,80.0,298.26783945862553,99.29911342071456,64.84772738035677,65.30544447623339,0,1
48,4,8.0,100.0,298.3341486024065,99.06568257430058,81.4198123090665,82.18770637147789,0,1
48,4,12.0,40.0,298.173678408162,99.67553948752511,32.16572381545785,32.27042861351511,0,0
48,4,12.0,60.0,298.203279841502,99.49772489398667,48.43628004970236,48.68079154705345,0,0
48,4,12.0,80.0,298.24472823906376,99.29911748755303,64.84772871296023,65.30544314362993,0,1
48,4,12.0,100.0,298.29802999404166,99.06569045512046,81.41981556279902,82.18770311774537,0,1
